,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,brokerName,streetViewMetadataURL,streetViewURL,builderName,isPropertyResultCDP,lotAreaString,best_deal,homeInfo_zpid,homeInfo_streetAddress,homeInfo_zipcode,homeInfo_city,homeInfo_state,homeInfo_latitude,homeInfo_longitude,homeInfo_price,homeInfo_bathrooms,homeInfo_bedrooms,homeInfo_livingArea,homeInfo_homeType,homeInfo_homeStatus,homeInfo_daysOnZillow,homeInfo_isFeatured,homeInfo_shouldHighlight,homeInfo_zestimate,homeInfo_rentZestimate,homeInfo_listing_sub_type_is_openHouse,homeInfo_listing_sub_type_is_FSBA,homeInfo_openHouse,homeInfo_isUnmappable,homeInfo_isPreforeclosureAuction,homeInfo_homeStatusForHDP,homeInfo_priceForHDP,homeInfo_open_house_info_open_house_showing_0_open_house_start,homeInfo_open_house_info_open_house_showing_0_open_house_end,homeInfo_open_house_info_open_house_showing_1_open_house_start,homeInfo_open_house_info_open_house_showing_1_open_house_end,homeInfo_open_house_info_open_house_showing_2_open_house_start,homeInfo_open_house_info_open_house_showing_2_open_house_end,homeInfo_isNonOwnerOccupied,homeInfo_isPremierBuilder,homeInfo_isZillowOwned,homeInfo_currency,homeInfo_country,homeInfo_taxAssessedValue,homeInfo_lotAreaValue,homeInfo_lotAreaUnit,homeInfo_datePriceChanged,homeInfo_priceReduction,homeInfo_priceChange,homeInfo_unit,homeInfo_videoCount,homeInfo_group_type,homeInfo_listing_sub_type_is_newHome,homeInfo_priceSuffix,homeInfo_providerListingID,homeInfo_newConstructionType
10,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19552172.0,2000 Coolidge Dr,95051,Santa Clara,CA,37.359573,-121.97223,1500000.0,3.0,5.0,1728.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1540400.0,4795.0,0,True,0,False,False,FOR_SALE,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,366876.0,7906.14,sqft,0.0,0,0.0,0,1.0,0,0,0,0,0
11,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,61281486.0,4181 Marston Ln,95054,Santa Clara,CA,37.397594,-121.94868,1841000.0,3.0,3.0,1754.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1872200.0,4350.0,0,True,0,False,False,FOR_SALE,1841000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,858581.0,2613.6,sqft,1666854000000.0,"$9,000 (Oct 27)",-9000.0,0,0.0,0,0,0,0,0
12,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19600107.0,2672 Forbes Ave,95051,Santa Clara,CA,37.350376,-121.984344,1968888.0,2.0,4.0,1611.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1998900.0,4529.0,0,True,0,False,False,FOR_SALE,1968888.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,73788.0,5728.14,sqft,1667372400000.0,"$30,000 (Nov 2)",-30000.0,0,0.0,0,0,0,0,0
13,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19492212.0,2153 Esperanca Ave,95054,Santa Clara,CA,37.39869,-121.96245,1780000.0,3.0,4.0,1685.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1808400.0,4309.0,0,True,0,False,False,FOR_SALE,1780000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,1480000.0,1751.112,sqft,0.0,0,0.0,0,0.0,0,0,0,0,0
14,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19579934.0,1267 Lafayette St,95050,Santa Clara,CA,37.352722,-121.94446,1788888.0,3.0,4.0,2206.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1817100.0,4998.0,0,True,0,False,False,FOR_SALE,1788888.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,1648906.0,6464.304,sqft,0.0,0,0.0,0,0.0,0,0,0,0,0
15,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69300286.0,3901 Lick Mill Blvd APT 459,95054,Santa Clara,CA,37.396397,-121.94274,699000.0,1.0,1.0,865.0,CONDO,FOR_SALE,-1.0,False,False,727200.0,2914.0,True,True,Sat. 1-4pm,False,False,FOR_SALE,699000.0,1667678400000.0,1667689200000.0,1667768400000.0,1667779200000.0,0.0,0.0,True,False,False,USD,USA,521821.0,0.0,0,1667286000000.0,"$40,900 (Nov 1)",-40900.0,Apt 459,0.0,0,0,0,0,0
16,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19579910.0,865 Fremont St,95050,Santa Clara,CA,37.3526,-121.94404,1988388.0,3.0,3.0,1858.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2013700.0,4240.0,0,True,0,False,False,FOR_SALE,1988388.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,78216.0,10040.58,sqft,1666594800000.0,$500 (Oct 24),-500.0,0,0.0,0,0,0,0,0
17,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19607366.0,2241 Sutter Ave,95050,Santa Clara,CA,37.329433,-121.95939,1849888.0,2.0,4.0,1990.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1872400.0,4535.0,True,True,Sat. 2-4pm,False,False,FOR_SALE,1849888.0,1667682000000.0,1667689200000.0,1667772000000.0,1667779200000.0,0.0,0.0,True,False,False,USD,USA,57634.0,6407.676,sqft,1666854000000.0,$111 (Oct 27),-111.0,0,0.0,0,0,0,0,0
18,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19553973.0,1739 Jones Ave,95051,Santa Clara,CA,37.35488,-121.98714,1900000.0,2.0,3.0,1492.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1922100.0,4139.0,0,True,0,False,False,FOR_SALE,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,1137390.0,6107.112,sqft,1665817200000.0,"$100,000 (Oct 15)",-100000.0,0,0.0,0,0,0,0,0
19,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19490315.0,2317 Villa Pl,95054,Santa Clara,CA,37.40088,-121.96607,1199000.0,3.0,3.0,1893.0,CONDO,FOR_SALE,-1.0,False,False,1220700.0,4381.0,True,True,Sat. 1-4pm,False,False,FOR_SALE,1199000.0,1667678400000.0,1667689200000.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,449539.0,2578.752,sqft,0.0,0,0.0,0,0.0,0,0,0,0,0
20,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19579370.0,1436 Jefferson St,95050,Santa Clara,CA,37.35163,-121.95303,1599888.0,2.0,3.0,1784.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1620400.0,4640.0,0,True,0,False,False,FOR_SALE,1599888.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,1257691.0,5218.488,sqft,1666162800000.0,"$200,000 (Oct 19)",-200000.0,0,0.0,0,0,0,0,0
21,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19487615.0,4719 Snead Dr,95054,Santa Clara,CA,37.40124,-121.96136,2000000.0,5.0,8.0,3336.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2020100.0,5423.0,0,True,0,False,False,FOR_SALE,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,1164729.0,6599.34,sqft,0.0,0,0.0,0,0.0,0,0,0,0,0
22,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2062155696.0,"Plan Seven Plan, Lavender",94086,Sunnyvale,CA,37.354115,-121.95162,1429318.0,2.0,2.0,1232.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,1448600.0,2598.0,0,0,0,False,False,FOR_SALE,1429318.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,USD,USA,0.0,0.0,0,1665558000000.0,0,45318.0,# I42R52,0.0,BUILDER_COMMUNITY,True,+,29565752,BUILDER_PLAN
23,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19553585.0,3360 Warburton Ave,95051,Santa Clara,CA,37.354023,-121.987946,1349888.0,1.0,2.0,1009.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1366600.0,3140.0,True,True,Sat. 1-4pm,False,False,FOR_SALE,1349888.0,1667678400000.0,1667689200000.0,1667768400000.0,1667779200000.0,0.0,0.0,True,False,False,USD,USA,215764.0,6346.692,sqft,0.0,0,0.0,0,0.0,0,0,0,0,0
24,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,63064525.0,953 Cole Pl,95054,Santa Clara,CA,37.395695,-121.949814,1298000.0,3.0,3.0,1588.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,1314060.0,4298.0,0,True,0,False,False,FOR_SALE,1298000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,750269.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0
25,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69224628.0,1889 Garzoni Pl,95054,Santa Clara,CA,37.398247,-121.9584,1168000.0,3.0,3.0,1458.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,1182452.0,3864.0,0,True,0,False,False,FOR_SALE,1168000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,1091400.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0
26,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19552700.0,2492 Painted Rock Dr,95051,Santa Clara,CA,37.367855,-121.97928,1299888.0,1.0,2.0,754.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1313100.0,2799.0,0,True,0,False,False,FOR_SALE,1299888.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,112302.0,5710.716,sqft,0.0,0,0.0,0,0.0,0,0,0,0,0
27,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19598696.0,763 Valley Way,95051,Santa Clara,CA,37.336636,-121.97829,1899000.0,3.0,3.0,2584.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1912100.0,5719.0,0,True,0,False,False,FOR_SALE,1899000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,1027612.0,8960.292,sqft,1666681200000.0,"$50,000 (Oct 25)",-50000.0,0,0.0,0,0,0,0,0
28,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19557463.0,1700 Civic Center Dr APT 609,95050,Santa Clara,CA,37.35537,-121.95769,448000.0,1.0,1.0,653.0,CONDO,FOR_SALE,-1.0,False,False,461100.0,2266.0,0,True,0,False,False,FOR_SALE,448000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,220468.0,0.0,0,0.0,0,0.0,Apt 609,0.0,0,0,0,0,0
29,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19557718.0,2201 Monroe St APT 904,95050,Santa Clara,CA,37.362965,-121.9606,789000.0,2.0,3.0,1142.0,CONDO,FOR_SALE,-1.0,False,False,800900.0,3599.0,0,True,0,False,False,FOR_SALE,789000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,702149.0,2750.0,sqft,0.0,0,0.0,Apt 904,0.0,0,0,0,0,0
30,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19596462.0,1134 Pomeroy Ave,95051,Santa Clara,CA,37.347206,-121.98935,1246000.0,3.0,4.0,1476.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,1257500.0,4497.0,0,True,0,False,False,FOR_SALE,1246000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,417100.0,653.4,sqft,1666681200000.0,"$3,800 (Oct 25)",-3800.0,0,0.0,0,0,0,0,0
31,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69300222.0,3901 Lick Mill Blvd APT 343,95054,Santa Clara,CA,37.396397,-121.94274,749900.0,1.0,1.0,908.0,CONDO,FOR_SALE,-1.0,False,False,761400.0,2999.0,0,True,0,False,False,FOR_SALE,749900.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,814660.0,0.0,0,0.0,0,0.0,Apt 343,0.0,0,0,0,0,0
32,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19553620.0,1653 Nobili Ave,95051,Santa Clara,CA,37.353477,-121.988235,749000.0,1.0,2.0,777.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,760301.0,2512.0,0,True,0,False,False,FOR_SALE,749000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,770385.0,4704.48,sqft,0.0,0,0.0,0,0.0,0,0,0,0,0
33,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19602718.0,2951 Gala Ct,95051,Santa Clara,CA,37.325306,-121.979065,1088000.0,2.0,2.0,954.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,1098300.0,2851.0,0,True,0,False,False,FOR_SALE,1088000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,895866.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0
34,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19555248.0,2169 Ventura Pl,95051,Santa Clara,CA,37.360924,-121.98241,1649000.0,3.0,5.0,1726.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1657986.0,4719.0,True,True,Sat. 1-4pm,False,False,FOR_SALE,1649000.0,1667678400000.0,1667689200000.0,1667768400000.0,1667779200000.0,0.0,0.0,True,False,False,USD,USA,863859.0,5105.232,sqft,1666854000000.0,"$100,000 (Oct 27)",-100000.0,0,0.0,0,0,0,0,0
35,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,61322736.0,934 Visconti Pl,95050,Santa Clara,CA,37.345306,-121.96015,1399000.0,3.0,3.0,1455.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,1404400.0,3934.0,0,True,0,False,False,FOR_SALE,1399000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,USD,USA,667404.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0
